%slip deficit rates and upper and lower 95 confidence bounds (mm/yr) for subsections in model: NZSHM22_RuptureSet-UnVwdHVyZUdlbmVyYXRpb25UYXNrOjc5OTBvWWZMVw
%json files for subsection definitions were obtained form this link, provided by Chris Chamberlain in am email to Kaj Johnson on Feb 4, 2022: http://simple-toshi-ui.s3-website-ap-southeast-2.amazonaws.com/FileDetail/RmlsZToyMjE4My4wUGVpWGE=
%columns indicate:  FaultId, ParentId, slip deficit rate (most probable rate), lower 95 confidence level, upper 95 confidence level 
1505,404,0.39,0.12886,0.72528
1506,405,0.29,0.088182,0.66976
1507,405,0.338,0.09687,0.67437
1508,405,0.35,0.10782,0.67594
1509,406,1.38,0.64308,2.089
1510,406,1.41,0.69598,2.1105
1511,406,1.455,0.71641,2.122
1512,406,1.375,0.74351,2.2679
1513,407,1.515,0.71509,2.1523
1514,407,1.6483,0.72811,2.3359
1515,407,1.575,0.72773,2.3334
1516,407,2.075,0.77361,2.7208
1517,407,2.175,0.75412,2.8182
1518,408,1.065,0.49808,1.8049
1519,408,1.17,0.61561,1.8802
1520,408,1.285,0.67166,2.0004
1521,408,1.155,0.58248,1.8236
1522,408,1.185,0.61334,1.8383
1523,409,0.31,0.08148,0.9374
1524,409,0.31,0.089598,0.90783
1525,409,0.33,0.10365,0.92386
1526,410,3,1,5
1527,410,3,1,5
1528,410,3,1,5
1529,410,3,1,5
1530,411,3,1,5
1531,411,3,1,5
1532,411,3,1,5
1533,411,3,1,5
1534,412,0.705,0.26402,1.3437
1535,412,0.8175,0.26684,1.3945
1536,412,0.741,0.26021,1.3442
1537,412,0.66,0.25052,1.2772
1538,412,0.705,0.2594,1.3097
1539,413,0.043,0.016036,0.081222
1540,413,0.059,0.021452,0.085549
1541,413,0.055,0.021479,0.085053
1542,413,0.053,0.021492,0.084805
1543,414,1.075,0.44077,2.0344
1544,414,0.98,0.42928,1.7757
1545,414,0.885,0.41779,1.517
1546,414,0.765,0.30445,1.5098
1547,415,0.435,0.16895,1.4955
1548,415,0.475,0.19755,1.4584
1549,415,0.495,0.21184,1.4399
1550,416,0.15,0.043824,0.93127
1551,416,0.465,0.11841,1.1185
1552,417,1.25,0.64995,3.4519
1553,417,1.425,0.63787,2.7869
1554,418,0.38,0.12568,0.73214
1555,418,0.39667,0.1303,0.73172
1556,418,0.38333,0.11895,0.70547
1557,419,11,0,22
1558,419,11,0,22
1559,419,11,0,22
1560,419,11,0,22
1561,419,11,0,22
1562,419,11,0,22
1563,419,11,0,22
1564,419,11,0,22
1565,419,11,0,22
1566,419,11,0,22
1567,419,11,0,22
1568,419,11,0,22
1569,419,11,0,22
1570,419,11,0,22
1571,419,11,0,22
1572,420,0.1,0.05,0.15
1573,420,0.1,0.05,0.15
1574,420,0.1,0.05,0.15
1575,420,0.1,0.05,0.15
1576,421,0.5,0.1,0.9
1577,421,0.5,0.1,0.9
1578,422,3,1,5
1579,422,3,1,5
1580,423,3,1.5,4.5
1581,423,3,1.5,4.5
1582,424,3,1.5,4.5
1583,424,3,1.5,4.5
1584,424,3,1.5,4.5
1585,425,0.925,0.32408,1.9619
1586,425,1.1583,0.36568,1.9922
1587,425,1.1583,0.40979,1.9297
1588,425,1.025,0.39849,1.9081
1589,426,0.585,0.18187,1.1732
1590,426,0.39,0.13156,1.0448
1591,427,0.48,0.1762,1.1104
1592,427,0.43,0.15017,1.0453
1593,428,0.053,0.017777,0.082425
1594,428,0.053,0.017777,0.082425
1595,429,0.805,0.33507,1.5428
1596,429,0.965,0.38428,1.6025
1597,429,1.24,0.43977,2.1227
1598,429,1.475,0.46495,2.6117
1599,430,0.405,0.10161,1.0983
1600,430,0.405,0.10161,1.0983
1601,430,0.405,0.10161,1.0983
1602,431,0.30167,0.10602,0.53728
1603,431,0.31,0.11176,0.54654
1604,431,0.27,0.093085,0.5215
1605,431,0.245,0.082445,0.50393
1606,431,0.305,0.097502,0.53047
1607,432,0.31,0.09977,0.7405
1608,432,0.26714,0.081362,0.72924
1609,432,0.25,0.073998,0.72474
1610,433,0.1925,0.072043,0.32659
1611,433,0.20625,0.073834,0.3309
1612,433,0.21917,0.080935,0.33483
1613,433,0.1985,0.07899,0.33155
1614,433,0.2125,0.07859,0.33537
1615,433,0.2075,0.074599,0.32957
1616,433,0.1925,0.070141,0.32311
1617,433,0.2075,0.075197,0.32839
1618,434,0.049,0.017736,0.081739
1619,434,0.048333,0.017751,0.081897
1620,434,0.047,0.017759,0.0823
1621,434,0.047,0.017691,0.082553
1622,434,0.049,0.01765,0.082159
1623,434,0.051,0.017562,0.081674
1624,435,0.135,0.056641,0.98463
1625,435,0.135,0.056641,0.98463
1626,436,2,1.5,2.5
1627,436,2,1.5,2.5
1628,436,2,1.5,2.5
1629,437,1.95,1.45,2.45
1630,437,1.95,1.45,2.45
1631,437,1.95,1.45,2.45
1632,438,0.2,0.1,0.3
1633,438,0.2,0.1,0.3
1634,438,0.2,0.1,0.3
1635,438,0.2,0.1,0.3
1636,438,0.2,0.1,0.3
1637,439,0.42,0.12799,1.1181
1638,439,0.45,0.1279,1.0956
1639,439,0.525,0.16261,1.1221
1640,439,0.735,0.29717,1.3937
1641,439,0.735,0.3233,1.4915
1642,439,0.765,0.2873,1.4219
1643,439,0.975,0.38096,1.819
1644,440,2.7,2.05,3.4
1645,440,2.7,2.05,3.4
1646,441,2.75,2.05,3.4
1647,441,2.75,2.05,3.4
1648,442,2,1.5,2.5
1649,442,2,1.5,2.5
1650,443,0.44333,0.14579,1.0113
1651,443,0.44,0.12376,0.95503
1652,443,0.39,0.11761,0.96017
1653,444,0.25,0.087016,3.0153
1654,444,0.25,0.085871,2.9822
1655,444,0.25,0.083579,2.916
1656,445,0.35,0.099149,0.9787
1657,445,0.35,0.099149,0.9787
1658,445,0.35,0.13116,0.9873
1659,446,2.15,1.2823,4.0914
1660,446,1.925,1.0259,3.5131
1661,447,1.325,0.73897,3.0386
1662,447,1.325,0.73897,3.0386
1663,447,1.325,0.66942,3.1406
1664,447,1.875,1.0456,3.3621
1665,447,1.875,1.0456,3.3621
1666,448,0.1675,0.062598,0.25432
1667,448,0.1575,0.057221,0.24939
1668,449,0.795,0.37348,1.551
1669,449,0.795,0.37348,1.551
1670,450,0.69,0.28443,1.323
1671,450,0.78,0.32991,1.4088
1672,450,0.9,0.35913,1.4867
1673,450,0.84,0.35715,1.3938
1674,450,0.765,0.34834,1.326
1675,450,1.02,0.3808,1.6052
1676,451,0.1575,0.053351,0.2473
1677,451,0.15083,0.05479,0.24753
1678,452,0.39,0.10915,1.0323
1679,452,0.41667,0.12181,1.0384
1680,452,0.47,0.16912,1.1004
1681,453,0.615,0.23625,1.1932
1682,453,0.595,0.22056,1.2191
1683,453,0.705,0.24956,1.2722
1684,454,0.78875,0.34288,1.4815
1685,454,0.65,0.30957,1.2407
1686,455,0.435,0.16395,1.1715
1687,455,0.465,0.15126,1.1537
1688,456,0.42,0.12707,0.95731
1689,456,0.485,0.16254,1.0321
1690,457,0.45,0.14986,1.0182
1691,457,0.46,0.13395,1.028
1692,458,0.49083,0.10982,1.0619
1693,458,0.47,0.18481,1.0928
1694,459,1.775,0.31154,2.1552
1695,459,1.285,0.30512,1.7855
1696,459,0.795,0.2987,1.4159
1697,460,1.625,0.58745,2.1724
1698,460,1.375,0.5894,1.9549
1699,460,1.125,0.59135,1.7374
1700,460,0.825,0.42607,1.4911
1701,461,3,2,4
1702,461,3,2,4
1703,462,3.3,2.4,4.2
1704,462,3.3,2.4,4.2
1705,463,0.295,0.086394,0.58299
1706,463,0.29167,0.090258,0.57643
1707,463,0.297,0.098949,0.58461
1708,463,0.325,0.11497,0.60889
1709,464,2.7,2.05,3.4
1710,464,2.7,2.05,3.4
1711,465,2.7,2.05,3.4
1712,465,2.7,2.05,3.4
1713,466,0.36,0.13457,1.4689
1714,466,0.435,0.17306,1.4714
1715,466,0.465,0.17913,1.4114
1716,466,0.495,0.18779,1.3982
1717,466,0.435,0.18147,1.4239
1718,466,0.48,0.18703,1.4526
1719,466,0.555,0.19388,1.4974
1720,467,0.615,0.2472,1.2133
1721,467,0.595,0.22678,1.2667
1722,467,0.615,0.24479,1.2648
1723,468,0.6,0.2383,1.2474
1724,468,0.6075,0.25014,1.2162
1725,469,0.585,0.19126,1.1924
1726,469,0.585,0.2171,1.1995
1727,469,0.5475,0.20873,1.1485
1728,469,0.675,0.23146,1.249
1729,470,0.825,0.28944,1.4297
1730,470,0.717,0.28233,1.2635
1731,470,0.67875,0.2485,1.2237
1732,470,0.63,0.25186,1.2404
1733,471,1,0.5,1.5
1734,471,1,0.5,1.5
1735,471,0.315,0.11544,1.4596
1736,471,0.795,0.3416,1.5886
1737,471,0.825,0.34129,1.7812
1738,471,1.155,0.5054,1.9787
1739,471,1.395,0.65178,2.1026
1740,472,1.85,0.46961,4.6274
1741,472,1.85,0.50396,4.6455
1742,472,2.925,1.502,5.0728
1743,472,4,2.5,5.5
1744,472,4,2.5,5.5
1745,472,4,2.5,5.5
1746,472,4,2.5,5.5
1747,472,4,2.5,5.5
1748,472,4,2.5,5.5
1749,473,0.5,0.2,0.8
1750,473,0.5,0.2,0.8
1751,473,0.5,0.2,0.8
1752,474,1,0.5,1.5
1753,474,1,0.5,1.5
1754,474,1,0.5,1.5
1755,474,1,0.5,1.5
1756,474,1,0.5,1.5
1757,474,1,0.5,1.5
1758,474,1,0.5,1.5
1759,474,1,0.5,1.5
1760,475,1,0.5,1.5
1761,475,1,0.5,1.5
1762,475,1,0.5,1.5
1763,476,0.645,0.27362,1.2841
1764,476,0.5475,0.21715,1.1871
1765,476,0.45,0.16067,1.0902
1766,477,2,1,3
1767,477,2,1,3
1768,478,2.85,1.7378,5.1849
1769,478,2.85,1.7378,5.1849
1770,479,1.05,0.42825,4.6518
1771,479,1.05,0.42825,4.6518
1772,480,1.975,1.1659,3.2499
1773,480,1.975,1.1659,3.2499
1774,481,3.55,1.8882,5.2782
1775,481,1.65,0.86568,5.0654
1776,482,0.585,0.20119,1.2904
1777,482,0.735,0.32062,1.4757
1778,483,2.3,1.75,2.9
1779,483,2.3,1.75,2.9
1780,484,4.1,3.1,5.15
1781,484,4.1,3.1,5.15
1782,485,2.475,1.6787,3.4607
1783,485,2.835,2.1858,3.583
1784,486,0.38,0.12164,0.93392
1785,486,0.445,0.14591,0.96136
1786,486,0.59,0.20845,1.1148
1787,486,0.56,0.19288,1.0721
1788,486,0.55,0.19522,1.0675
1789,486,0.47667,0.1647,1.0144
1790,486,0.45,0.14064,0.95631
1791,486,0.33,0.10695,0.90318
1792,486,0.41,0.1262,0.96537
1793,487,2.175,1.4759,3.4514
1794,487,1.975,1.228,3.4589
1795,487,1.875,1.1041,3.4626
1796,488,3.25,2.1486,4.9983
1797,488,2.9875,1.9393,4.3172
1798,488,2.725,1.73,3.6361
1799,489,0.41,0.14549,0.74336
1800,489,0.51,0.16551,0.78915
1801,489,0.52,0.17058,0.80298
1802,489,0.51,0.18528,0.83895
1803,489,0.57,0.19157,0.86169
1804,490,0.36333,0.11257,0.69222
1805,490,0.35,0.11683,0.69597
1806,491,0.35,0.12648,0.9581
1807,491,0.42,0.13801,1.002
1808,491,0.49,0.14954,1.0459
1809,492,1.9,0.83796,2.6676
1810,492,2.225,0.88542,2.931
1811,492,2,0.89141,2.7409
1812,492,1.455,0.72987,2.2379
1813,492,1.335,0.70975,2.0643
1814,492,1.5,0.82504,2.1913
1815,492,1.605,0.87886,2.2169
1816,492,1.395,0.8118,1.9957
1817,492,1.365,0.71834,2.0797
1818,493,0.765,0.33916,1.531
1819,493,0.795,0.3699,1.5403
1820,493,0.855,0.40084,1.5358
1821,493,0.87,0.45275,1.5707
1822,493,0.885,0.42998,1.5959
1823,494,1.075,0.7631,3.0615
1824,494,1.075,0.7631,3.0615
1825,495,0.405,0.13618,1.4115
1826,495,0.675,0.22822,1.5869
1827,496,0.825,0.24235,1.6247
1828,496,0.915,0.23929,1.6559
1829,497,0.33,0.08414,0.64523
1830,497,0.33,0.090706,0.66191
1831,497,0.29,0.089853,0.66476
1832,498,0.47,0.15599,1.0117
1833,498,0.55,0.21234,1.1078
1834,498,0.634,0.23447,1.2205
1835,498,0.64125,0.23599,1.1634
1836,498,0.717,0.22991,1.1954
1837,498,0.474,0.20449,1.048
1838,499,0.765,0.32031,1.4498
1839,499,1.035,0.50568,1.6862
1840,499,0.99,0.51465,1.6828
1841,499,1.035,0.57126,1.7163
1842,499,1.125,0.61889,1.7531
1843,499,0.945,0.51637,1.6724
1844,499,1.275,0.60482,1.88
1845,499,1.275,0.60482,1.88
1846,500,0.975,0.41516,1.581
1847,500,0.815,0.35191,1.4623
1848,500,0.855,0.40174,1.623
1849,500,1.225,0.50118,2.2182
1850,500,1.275,0.5312,2.2683
1851,500,1.725,0.50467,2.721
1852,501,1.115,0.5572,1.7873
1853,501,1.115,0.59918,1.7936
1854,501,1.275,0.71024,2.0082
1855,501,1.515,0.76846,2.1791
1856,501,1.53,0.7402,2.1465
1857,501,1.78,0.77182,2.4629
1858,501,2.1,0.84068,2.8707
1859,502,1.125,0.56158,2.6382
1860,502,1.025,0.62586,2.5422
1861,502,0.875,0.48378,2.4455
1862,502,0.975,0.55454,2.5262
1863,503,0.38,0.13241,0.95187
1864,503,0.39,0.13562,0.95699
1865,503,0.39,0.13106,0.9762
1866,504,0.675,0.30396,1.2831
1867,504,0.645,0.24881,1.2821
1868,504,0.615,0.19366,1.281
1869,505,0.675,0.26414,2.4557
1870,505,0.425,0.15035,2.2643
1871,505,0.425,0.15447,2.2132
1872,505,0.325,0.11768,2.2371
1873,505,0.575,0.19867,2.05
1874,505,0.9,0.31386,1.9045
1875,506,7.65,5.7641,9.7764
1876,506,6,3.4544,9.1397
1877,506,5.5,2.89,8.9535
1878,506,3.6,2.6511,8.8938
1879,506,5.525,3.8737,9.0842
1880,507,4.4333,2.6639,8.0362
1881,507,2.7,2.5204,7.8343
1882,507,4.95,3.5475,7.6068
1883,507,4.15,3.5877,7.095
1884,508,5.65,3.3056,6.6484
1885,508,5.45,3.2527,6.4029
1886,508,5.05,2.9407,6.0307
1887,508,4.85,2.6816,5.9041
1888,508,4.45,2.5152,5.8606
1889,509,6.1,5.3904,10.49
1890,509,6,5.2411,10.551
1891,509,5.9,5.0917,10.612
1892,510,0.435,0.17981,1.3456
1893,510,0.435,0.17981,1.3456
1894,511,4.075,3.1458,5.2799
1895,511,4.825,3.7012,5.5084
1896,511,4.7,3.6048,5.4446
1897,511,4.575,3.5083,5.3808
1898,511,4.825,3.7274,5.4191
1899,511,4.575,3.7545,5.4118
1900,511,4.575,3.7545,5.4118
1901,511,4.695,4.0225,5.4149
1902,511,4.575,3.9155,5.3671
1903,511,4.905,4.2126,5.5672
1904,511,4.905,4.2126,5.5672
1905,511,5.085,4.2795,5.7111
1906,512,1.45,0.83415,4.5667
1907,512,2.15,1.4222,4.4783
1908,513,4.175,2.9762,5.1117
1909,513,4.175,2.9762,5.1117
1910,514,0.41,0.12894,0.76808
1911,514,0.39,0.13656,0.72982
1912,514,0.38,0.12735,0.74349
1913,515,0.37,0.11918,0.70874
1914,515,0.35,0.097942,0.67598
1915,516,0.35,0.098058,0.67127
1916,516,0.35,0.098058,0.67127
1917,517,0.35,0.098394,0.67729
1918,517,0.31,0.092701,0.67029
1919,517,0.3,0.092899,0.66858
1920,517,0.35,0.10264,0.6873
1921,518,0.255,0.078892,1.045
1922,518,0.255,0.078892,1.045
1923,519,0.165,0.070705,1.1836
1924,519,0.165,0.070705,1.1836
1925,520,0.48,0.1506,1.0377
1926,520,0.485,0.16034,1.0561
1927,520,0.51,0.18984,1.1395
1928,520,0.625,0.20903,1.2274
1929,521,0.735,0.2547,1.33
1930,521,0.775,0.30143,1.3855
1931,521,0.87,0.347,1.6602
1932,522,0.645,0.24353,1.3607
1933,522,0.6,0.23085,1.2791
1934,522,0.56667,0.21373,1.1708
1935,522,0.59,0.20484,1.1173
1936,522,0.462,0.17372,1.0434
1937,522,0.48333,0.16691,1.0589
1938,523,0.59,0.22059,1.1534
1939,523,0.56333,0.21042,1.1564
1940,523,0.58,0.21256,1.1352
1941,523,0.645,0.24567,1.2112
1942,523,0.625,0.22707,1.2078
1943,523,0.695,0.23147,1.3166
1944,524,0.495,0.18148,1.1333
1945,524,0.37,0.11579,1.0305
1946,525,0.3175,0.10585,0.6563
1947,525,0.33,0.11103,0.63693
1948,525,0.3425,0.10528,0.68602
1949,525,0.4,0.12915,0.76653
1950,525,0.47,0.15606,0.80362
1951,525,0.48,0.16001,0.79784
1952,526,0.41,0.13676,0.87042
1953,526,0.41,0.1391,0.92112
1954,527,0.35,0.099864,0.67791
1955,527,0.315,0.10125,0.67297
1956,527,0.38,0.12446,0.72005
1957,528,3.75,2.4465,6.4502
1958,528,3.75,2.4465,6.4502
1959,529,1.95,1.4018,5.0674
1960,529,1.95,1.4018,5.0674
1961,530,1.75,1.3347,4.9961
1962,530,1.75,1.3347,4.9961
1963,531,1.85,1.3108,4.5246
1964,531,1.95,1.4253,4.5796
1965,531,1.65,1.2612,4.6543
1966,532,0.35,0.26868,2.7801
1967,532,0.35,0.26868,2.7801
1968,533,4.975,4.1585,5.9633
1969,533,4.925,4.1754,5.9197
1970,533,4.875,4.0945,5.885
1971,533,4.575,4.002,5.9116
1972,534,1.15,0.40564,3.166
1973,534,1.15,0.40564,3.166
1974,535,1.75,1.0024,3.9482
1975,535,0.45,0.25253,3.6371
1976,535,0.75,0.2549,3.6058
1977,536,2.9167,1.5868,5.3036
1978,536,2.65,1.2485,5.2737
1979,536,2.15,1.0072,5.1168
1980,537,0.41,0.14371,0.75004
1981,537,0.51667,0.17328,0.805
1982,537,0.48,0.17243,0.80203
1983,538,2,0,10
1984,538,2,0,10
1985,538,2,0,10
1986,538,2,0,10
1987,538,2,0,10
1988,538,2,0,10
1989,538,2,0,10
1990,538,2,0,10
1991,538,2,0,10
1992,538,2,0,10
1993,538,2,0,10
1994,538,2,0,10
1995,539,0.1525,0.047676,0.23968
1996,539,0.15,0.049946,0.24267
1997,539,0.15417,0.057016,0.25203
1998,539,0.1575,0.057118,0.25259
1999,540,2.6,1.95,3.25
2000,540,2.6,1.95,3.25
2001,541,1.425,0.88609,2.8622
2002,541,1.325,0.81905,2.7578
2003,541,1.225,0.75201,2.6535
2004,541,0.825,0.38533,2.6449
2005,541,0.725,0.31527,2.632
2006,541,0.825,0.34975,2.6877
2007,541,1.175,0.51982,2.759
2008,541,1.125,0.51542,2.9463
2009,542,1.575,0.9516,2.8443
2010,542,1.825,1.0295,2.9193
2011,542,1.225,0.68301,2.7957
2012,542,0.475,0.26252,2.756
2013,542,0.6,0.37819,2.8506
2014,543,0.675,0.3594,2.2121
2015,543,0.675,0.3594,2.2121
2016,543,1.125,0.83768,2.3019
2017,544,0.53,0.1827,1.0574
2018,544,0.49833,0.18706,1.1349
2019,544,0.5525,0.21535,1.1104
2020,544,0.56,0.22912,1.0812
2021,544,0.58,0.23005,1.1205
2022,544,0.55,0.21393,1.0921
2023,544,0.5475,0.20426,1.1185
2024,544,0.52333,0.17212,1.0339
2025,544,0.54833,0.18871,1.1088
2026,545,0.59,0.19144,1.112
2027,545,0.23,0.082916,0.98295
2028,546,0.225,0.071978,1.8941
2029,546,0.325,0.090926,1.823
2030,546,1.5,0.5,2.5
2031,546,1.5,0.5,2.5
2032,546,1.5,0.5,2.5
2033,546,1.5,0.5,2.5
2034,546,1.5,0.5,2.5
2035,546,1.5,0.5,2.5
2036,547,1.175,0.56804,2.3679
2037,547,0.825,0.34475,2.2657
2038,547,0.625,0.23366,1.9395
2039,547,0.4,0.14964,1.7483
2040,547,0.175,0.058985,1.5532
2041,548,0.195,0.080821,1.1108
2042,548,0.195,0.080821,1.1108
2043,549,0.6,0.20894,1.2537
2044,549,0.69,0.26396,1.2932
2045,549,0.705,0.27997,1.3294
2046,549,0.735,0.29483,1.3795
2047,549,0.735,0.29463,1.4041
2048,549,0.705,0.2808,1.402
2049,550,1.0425,0.37926,1.7954
2050,550,0.975,0.38123,1.9187
2051,550,0.915,0.35685,1.5629
2052,550,0.855,0.32641,1.4944
2053,550,0.8475,0.33077,1.4901
2054,550,0.717,0.27504,1.3577
2055,550,0.785,0.2686,1.3685
2056,550,0.69,0.254,1.2937
2057,550,0.585,0.18711,1.1526
2058,550,0.48,0.15534,1.1387
2059,551,0.585,0.1842,1.2165
2060,551,0.165,0.058016,1.092
2061,552,0.68125,0.23918,1.2617
2062,552,0.65875,0.24431,1.2161
2063,552,0.675,0.25574,1.2374
2064,553,2.85,1.862,4.2059
2065,553,2.8417,1.7713,3.7393
2066,553,2.775,1.8525,3.5918
2067,554,1.525,0.8887,2.7393
2068,554,0.975,0.19603,2.6682
2069,555,0.235,0.095148,0.66644
2070,555,0.25167,0.089342,0.65508
2071,555,0.285,0.07773,0.63236
2072,556,0.25,0.071031,0.83974
2073,556,0.45,0.15072,1.0388
